"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2010","2010",30,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2011","2011",30.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2012","2012",29.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2013","2013",29.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2014","2014",28.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2015","2015",28.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2016","2016",28,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2000","2000",2.2,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2001","2001",2.3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2002","2002",2.3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2003","2003",2.5,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2004","2004",2.5,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2005","2005",2.6,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2006","2006",2.5,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2007","2007",2.6,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2008","2008",3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2009","2009",3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2010","2010",3.1,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2011","2011",3.3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2012","2012",3.3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2013","2013",3.6,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2014","2014",3.6,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2015","2015",4.1,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2016","2016",3.9,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2000","2000",35.8,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2001","2001",36.6,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2002","2002",39.5,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2003","2003",40.5,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2004","2004",39.5,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2005","2005",41,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2006","2006",38.2,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2007","2007",37.6,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2008","2008",38.9,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2009","2009",40.5,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2010","2010",41.4,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2011","2011",42.4,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2012","2012",43.4,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2013","2013",43.3,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2014","2014",40.3,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2015","2015",44.3,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2016","2016",41.7,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2000","2000",54.1,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2001","2001",53.5,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2002","2002",53.2,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2003","2003",53.6,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2004","2004",51.4,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2005","2005",50.4,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2006","2006",49.7,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2007","2007",47.4,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2008","2008",48.1,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2009","2009",48.9,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2010","2010",50.3,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2011","2011",51.6,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2012","2012",50.3,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2013","2013",51.7,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2014","2014",52.5,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2015","2015",53.7,,
"CICDEXTC","External causes of mortality","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2016","2016",55.8,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2000","2000",0.7,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2001","2001",1.3,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2002","2002",1,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2003","2003",0.9,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2004","2004",0.8,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2005","2005",0.9,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2006","2006",0.9,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2007","2007",0.9,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2008","2008",1,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2009","2009",0.9,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2010","2010",0.8,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2011","2011",0.8,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2012","2012",0.7,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2013","2013",0.8,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2014","2014",0.8,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2015","2015",0.9,,
"CICDPOSN","Accidental poisoning","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2016","2016",1.1,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2000","2000",12.3,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2001","2001",12.6,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2002","2002",12.7,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2003","2003",13.2,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2004","2004",13.4,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2005","2005",14.6,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2006","2006",15,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2007","2007",16.9,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2008","2008",17.8,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2009","2009",18.9,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2010","2010",18.8,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2011","2011",20.8,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2012","2012",22.8,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2013","2013",22.9,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2014","2014",22.2,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2015","2015",24.4,,
"CICDINFE","Certain infectious and parasitic diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2016","2016",20.6,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2000","2000",27.1,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2001","2001",25.3,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2002","2002",27.6,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2003","2003",30,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2004","2004",27.1,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2005","2005",28.8,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2006","2006",28.2,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2007","2007",29.4,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2008","2008",30.1,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2009","2009",33.9,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2010","2010",34.1,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2011","2011",35,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2012","2012",36,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2013","2013",39.1,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2014","2014",36.3,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2015","2015",41.6,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCRUDTX","Deaths per 100 000 population (crude rates)","DEU","Germany","2016","2016",39.5,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2000","2000",10.1,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2001","2001",9.6,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2002","2002",9.7,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2003","2003",10.4,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2004","2004",10.6,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2005","2005",11.3,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2006","2006",10.9,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2007","2007",10.2,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2008","2008",10.9,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2009","2009",11.1,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2010","2010",12.3,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2011","2011",12.8,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2012","2012",13.5,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2013","2013",14.3,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2014","2014",15.1,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2015","2015",16.5,,
"CICDCHUT","Accidental falls","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2016","2016",18.5,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2000","2000",20,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2001","2001",19.1,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2002","2002",20.4,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2003","2003",22.6,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2004","2004",20.5,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2005","2005",23.5,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2006","2006",22.7,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2007","2007",25.3,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2008","2008",25.2,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2009","2009",25.9,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2010","2010",23.7,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2011","2011",23.9,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2012","2012",23.4,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2013","2013",24.9,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2014","2014",21.3,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2015","2015",25.4,,
"CICDPNEU","Pneumonia","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2016","2016",23.5,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2000","2000",28.7,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2001","2001",28.2,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2002","2002",27.6,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2003","2003",28.3,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2004","2004",26.2,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2005","2005",26.7,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2006","2006",26.5,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2007","2007",25,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2008","2008",25.2,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2009","2009",25,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2010","2010",25.3,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2011","2011",27,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2012","2012",27.1,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2013","2013",28,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2014","2014",28.7,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2015","2015",30.3,,
"CICDACCD","Accidents","TXCRUDTH","Deaths per 100 000 males (crude rates)","DEU","Germany","2016","2016",32.4,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2000","2000",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2001","2001",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2002","2002",0,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2003","2003",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2004","2004",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2005","2005",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2006","2006",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2007","2007",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2008","2008",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2009","2009",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2010","2010",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2011","2011",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2012","2012",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2013","2013",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2014","2014",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2015","2015",0.1,,
"CICDGROS","Complications of pregnancy, childbirth and the puerperium","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2016","2016",0.1,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2000","2000",29.6,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2001","2001",27.4,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2002","2002",25.1,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2003","2003",26.8,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2004","2004",25.2,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2005","2005",24.4,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2006","2006",23.3,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2007","2007",25.5,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2008","2008",28.3,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2009","2009",27.3,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2010","2010",26.3,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2011","2011",24.8,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2012","2012",27,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2013","2013",28.3,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2014","2014",28.3,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2015","2015",29,,
"CICDSYMP","Symptoms, signs, ill-defined causes","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2016","2016",30.5,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2000","2000",4.5,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2001","2001",4.3,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2002","2002",4.2,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2003","2003",4.2,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2004","2004",3.9,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2005","2005",3.9,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2006","2006",3.5,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCRUDTF","Deaths per 100 000 females (crude rates)","DEU","Germany","2007","2007",3.7,,
